dataset,subject,grade,year,jurisdiction,stat,variable,group,value,errorFlag,displayable
statepct,RED,4,2003,WY,PC:P1,TOTAL,All students,177.114001464844,0,1
statepct,RED,4,2003,WY,PC:P2,TOTAL,All students,201.065997314453,0,1
statepct,RED,4,2003,WY,PC:P5,TOTAL,All students,224.791995239258,0,1
statepct,RED,4,2003,WY,PC:P9,TOTAL,All students,263.35199584961,0,1
statepct,RED,4,2005,RI,PC:P1,TOTAL,All students,166.511999511719,0,1
statepct,RED,4,2005,RI,PC:P2,TOTAL,All students,192.79599609375,0,1
statepct,RED,4,2005,RI,PC:P5,TOTAL,All students,219.403997802735,0,1
statepct,RED,4,2005,RI,PC:P9,TOTAL,All students,262.357995605469,0,1
statepct,RED,4,2005,SC,PC:P1,TOTAL,All students,165.079998779297,0,1
statepct,RED,4,2005,SC,PC:P2,TOTAL,All students,189.364001464844,0,1
statepct,RED,4,2005,SC,PC:P5,TOTAL,All students,214.665997314453,0,1
statepct,RED,4,2005,SC,PC:P9,TOTAL,All students,258.814001464844,0,1
statepct,RED,4,2005,SD,PC:P1,TOTAL,All students,179.975997924805,0,1
statepct,RED,4,2005,SD,PC:P2,TOTAL,All students,202.609994506836,0,1
statepct,RED,4,2005,SD,PC:P5,TOTAL,All students,224.997998046875,0,1
statepct,RED,4,2005,SD,PC:P9,TOTAL,All students,261.444006347656,0,1
statepct,RED,4,2005,TN,PC:P1,TOTAL,All students,165.617999267578,0,1
statepct,RED,4,2005,TN,PC:P2,TOTAL,All students,190.95,0,1
statepct,RED,4,2005,TN,PC:P5,TOTAL,All students,216.728002929688,0,1
statepct,RED,4,2005,TN,PC:P9,TOTAL,All students,258.971997070313,0,1
statepct,RED,4,2005,TX,PC:P1,TOTAL,All students,174.854000854492,0,1
statepct,RED,4,2005,TX,PC:P2,TOTAL,All students,196.992001342774,0,1
statepct,RED,4,2005,TX,PC:P5,TOTAL,All students,220.02799987793,0,1
statepct,RED,4,2005,TX,PC:P9,TOTAL,All students,260.262005615235,0,1
statepct,RED,4,2005,UT,PC:P1,TOTAL,All students,173.613998413086,0,1
statepct,RED,4,2005,UT,PC:P2,TOTAL,All students,199.510000610352,0,1
statepct,RED,4,2005,UT,PC:P5,TOTAL,All students,224.539999389648,0,1
statepct,RED,4,2005,UT,PC:P9,TOTAL,All students,264.001995849609,0,1
statepct,RED,4,2005,VA,PC:P1,TOTAL,All students,183.991998291016,0,1
statepct,RED,4,2005,VA,PC:P2,TOTAL,All students,204.853997802734,0,1
statepct,RED,4,2005,VA,PC:P5,TOTAL,All students,227.409997558594,0,1
statepct,RED,4,2005,VA,PC:P9,TOTAL,All students,264.976007080078,0,1
statepct,RED,4,2005,VT,PC:P1,TOTAL,All students,183.136001586914,0,1
statepct,RED,4,2005,VT,PC:P2,TOTAL,All students,204.92799987793,0,1
statepct,RED,4,2005,VT,PC:P5,TOTAL,All students,228.626000976563,0,1
statepct,RED,4,2005,VT,PC:P9,TOTAL,All students,268.520001220703,0,1
statepct,RED,4,2005,WA,PC:P1,TOTAL,All students,178.239999389648,0,1
statepct,RED,4,2005,WA,PC:P2,TOTAL,All students,202.431997680664,0,1
statepct,RED,4,2005,WA,PC:P5,TOTAL,All students,226.142004394531,0,1
statepct,RED,4,2005,WA,PC:P9,TOTAL,All students,264.586004638672,0,1
statepct,RED,4,2005,WI,PC:P1,TOTAL,All students,174.981997680664,0,1
statepct,RED,4,2005,WI,PC:P2,TOTAL,All students,199.281997680664,0,1
statepct,RED,4,2005,WI,PC:P5,TOTAL,All students,223.746002197266,0,1
statepct,RED,4,2005,WI,PC:P9,TOTAL,All students,262.972003173828,0,1
statepct,RED,4,2005,WV,PC:P1,TOTAL,All students,169.610000610352,0,1
statepct,RED,4,2005,WV,PC:P2,TOTAL,All students,193.170001220703,0,1
statepct,RED,4,2005,WV,PC:P5,TOTAL,All students,217.328002929688,0,1
statepct,RED,4,2005,WV,PC:P9,TOTAL,All students,256.794000244141,0,1
statepct,RED,4,2005,WY,PC:P1,TOTAL,All students,179.201998901367,0,1
statepct,RED,4,2005,WY,PC:P2,TOTAL,All students,203.35,0,1
statepct,RED,4,2005,WY,PC:P5,TOTAL,All students,226.171997070313,0,1
statepct,RED,4,2005,WY,PC:P9,TOTAL,All students,262.492004394531,0,1
statepct,RED,4,2007,RI,PC:P1,TOTAL,All students,171.578002929688,0,1
statepct,RED,4,2007,RI,PC:P2,TOTAL,All students,197.664001464844,0,1
statepct,RED,4,2007,RI,PC:P5,TOTAL,All students,221.179998779297,0,1
statepct,RED,4,2007,RI,PC:P9,TOTAL,All students,262.368005371094,0,1
statepct,RED,4,2007,SC,PC:P1,TOTAL,All students,167.136001586914,0,1
statepct,RED,4,2007,SC,PC:P2,TOTAL,All students,191.179998779297,0,1
statepct,RED,4,2007,SC,PC:P5,TOTAL,All students,216.228002929688,0,1
statepct,RED,4,2007,SC,PC:P9,TOTAL,All students,258.071997070313,0,1
statepct,RED,4,2007,SD,PC:P1,TOTAL,All students,182.021997070312,0,1
statepct,RED,4,2007,SD,PC:P2,TOTAL,All students,204.103997802734,0,1
statepct,RED,4,2007,SD,PC:P5,TOTAL,All students,225.257998657226,0,1
statepct,RED,4,2007,SD,PC:P9,TOTAL,All students,262.794000244141,0,1
statepct,RED,4,2007,TN,PC:P1,TOTAL,All students,169.211999511719,0,1
statepct,RED,4,2007,TN,PC:P2,TOTAL,All students,193.419998168945,0,1
statepct,RED,4,2007,TN,PC:P5,TOTAL,All students,217.87799987793,0,1
statepct,RED,4,2007,TN,PC:P9,TOTAL,All students,258.835992431641,0,1
statepct,RED,4,2007,TX,PC:P1,TOTAL,All students,175.992004394531,0,1
statepct,RED,4,2007,TX,PC:P2,TOTAL,All students,198.805999755859,0,1
statepct,RED,4,2007,TX,PC:P5,TOTAL,All students,221.424002075195,0,1
statepct,RED,4,2007,TX,PC:P9,TOTAL,All students,260.355999755859,0,1
statepct,RED,4,2007,UT,PC:P1,TOTAL,All students,175.358004760742,0,1
statepct,RED,4,2007,UT,PC:P2,TOTAL,All students,200.666000366211,0,1
statepct,RED,4,2007,UT,PC:P5,TOTAL,All students,224.732000732422,0,1
statepct,RED,4,2007,UT,PC:P9,TOTAL,All students,263.473992919922,0,1
statepct,RED,4,2007,VA,PC:P1,TOTAL,All students,187.393997192383,0,1
statepct,RED,4,2007,VA,PC:P2,TOTAL,All students,207.366003417969,0,1
statepct,RED,4,2007,VA,PC:P5,TOTAL,All students,228.476000976563,0,1
statepct,RED,4,2007,VA,PC:P9,TOTAL,All students,265.447998046875,0,1
statepct,RED,4,2007,VT,PC:P1,TOTAL,All students,183.765997314453,0,1
statepct,RED,4,2007,VT,PC:P2,TOTAL,All students,207.314001464844,0,1
statepct,RED,4,2007,VT,PC:P5,TOTAL,All students,230.684002685547,0,1
statepct,RED,4,2007,VT,PC:P9,TOTAL,All students,269.555999755859,0,1
statepct,RED,4,2007,WA,PC:P1,TOTAL,All students,177.907998657227,0,1
statepct,RED,4,2007,WA,PC:P2,TOTAL,All students,202.74599609375,0,1
statepct,RED,4,2007,WA,PC:P5,TOTAL,All students,226.954000854492,0,1
statepct,RED,4,2007,WA,PC:P9,TOTAL,All students,267.034002685547,0,1
statepct,RED,4,2007,WI,PC:P1,TOTAL,All students,177.925997924805,0,1
statepct,RED,4,2007,WI,PC:P2,TOTAL,All students,203.185995483398,0,1
statepct,RED,4,2007,WI,PC:P5,TOTAL,All students,226.411999511719,0,1
statepct,RED,4,2007,WI,PC:P9,TOTAL,All students,264.582000732422,0,1
statepct,RED,4,2007,WV,PC:P1,TOTAL,All students,167.007998657227,0,1
statepct,RED,4,2007,WV,PC:P2,TOTAL,All students,194.378002929688,0,1
statepct,RED,4,2007,WV,PC:P5,TOTAL,All students,219.146002197266,0,1
statepct,RED,4,2007,WV,PC:P9,TOTAL,All students,258.234002685547,0,1
statepct,RED,4,2007,WY,PC:P1,TOTAL,All students,182.931997680664,0,1
statepct,RED,4,2007,WY,PC:P2,TOTAL,All students,206.4,0,1
statepct,RED,4,2007,WY,PC:P5,TOTAL,All students,227.864004516602,0,1
statepct,RED,4,2007,WY,PC:P9,TOTAL,All students,263.897991943359,0,1
statepct,RED,4,2009,RI,PC:P1,TOTAL,All students,175.083996582031,0,1
statepct,RED,4,2009,RI,PC:P2,TOTAL,All students,201.332000732422,0,1
statepct,RED,4,2009,RI,PC:P5,TOTAL,All students,225.77799987793,0,1
statepct,RED,4,2009,RI,PC:P9,TOTAL,All students,266.5,0,1
statepct,RED,4,2009,SC,PC:P1,TOTAL,All students,169.500003051758,0,1
statepct,RED,4,2009,SC,PC:P2,TOTAL,All students,193.892001342774,0,1
statepct,RED,4,2009,SC,PC:P5,TOTAL,All students,218.260000610352,0,1
statepct,RED,4,2009,SC,PC:P9,TOTAL,All students,259.232000732422,0,1
statepct,RED,4,2009,SD,PC:P1,TOTAL,All students,178.810000610352,0,1
statepct,RED,4,2009,SD,PC:P2,TOTAL,All students,201.808001708985,0,1
statepct,RED,4,2009,SD,PC:P5,TOTAL,All students,224.873999023438,0,1
statepct,RED,4,2009,SD,PC:P9,TOTAL,All students,262.067999267578,0,1
statepct,RED,4,2009,TN,PC:P1,TOTAL,All students,170.534002685547,0,1
statepct,RED,4,2009,TN,PC:P2,TOTAL,All students,194.810000610352,0,1
statepct,RED,4,2009,TN,PC:P5,TOTAL,All students,219.511999511719,0,1
statepct,RED,4,2009,TN,PC:P9,TOTAL,All students,258.911993408203,0,1
statepct,RED,4,2009,TX,PC:P1,TOTAL,All students,177.82799987793,0,1
statepct,RED,4,2009,TX,PC:P2,TOTAL,All students,198.559997558594,0,1
statepct,RED,4,2009,TX,PC:P5,TOTAL,All students,219.844000244141,0,1
statepct,RED,4,2009,TX,PC:P9,TOTAL,All students,258.863995361328,0,1
statepct,RED,4,2009,UT,PC:P1,TOTAL,All students,173.288000488281,0,1
statepct,RED,4,2009,UT,PC:P2,TOTAL,All students,198.757998657227,0,1
statepct,RED,4,2009,UT,PC:P5,TOTAL,All students,222.608001708984,0,1
statepct,RED,4,2009,UT,PC:P9,TOTAL,All students,260.043994140625,0,1
statepct,RED,4,2009,VA,PC:P1,TOTAL,All students,183.659997558594,0,1
statepct,RED,4,2009,VA,PC:P2,TOTAL,All students,206.47799987793,0,1
statepct,RED,4,2009,VA,PC:P5,TOTAL,All students,228.52200012207,0,1
statepct,RED,4,2009,VA,PC:P9,TOTAL,All students,266.696008300781,0,1
statepct,RED,4,2009,VT,PC:P1,TOTAL,All students,183.476000976562,0,1
statepct,RED,4,2009,VT,PC:P2,TOTAL,All students,207.854000854492,0,1
statepct,RED,4,2009,VT,PC:P5,TOTAL,All students,231.061999511719,0,1
statepct,RED,4,2009,VT,PC:P9,TOTAL,All students,270.614001464844,0,1
statepct,RED,4,2009,WA,PC:P1,TOTAL,All students,174.167999267578,0,1
statepct,RED,4,2009,WA,PC:P2,TOTAL,All students,199.883996582031,0,1
statepct,RED,4,2009,WA,PC:P5,TOTAL,All students,224.281997680664,0,1
statepct,RED,4,2009,WA,PC:P9,TOTAL,All students,264.334002685547,0,1
statepct,RED,4,2009,WI,PC:P1,TOTAL,All students,171.639999389649,0,1
statepct,RED,4,2009,WI,PC:P2,TOTAL,All students,198.688000488281,0,1
statepct,RED,4,2009,WI,PC:P5,TOTAL,All students,224.01000366211,0,1
statepct,RED,4,2009,WI,PC:P9,TOTAL,All students,262.625994873047,0,1
statepct,RED,4,2009,WV,PC:P1,TOTAL,All students,169.498001098633,0,1
statepct,RED,4,2009,WV,PC:P2,TOTAL,All students,194.342004394531,0,1
statepct,RED,4,2009,WV,PC:P5,TOTAL,All students,217.909997558594,0,1
statepct,RED,4,2009,WV,PC:P9,TOTAL,All students,255.536004638672,0,1
statepct,RED,4,2009,WY,PC:P1,TOTAL,All students,182.761999511719,0,1
statepct,RED,4,2009,WY,PC:P2,TOTAL,All students,204.611996459961,0,1
statepct,RED,4,2009,WY,PC:P5,TOTAL,All students,225.461999511719,0,1
statepct,RED,4,2009,WY,PC:P9,TOTAL,All students,259.199993896484,0,1
statepct,RED,4,2011,RI,PC:P1,TOTAL,All students,175.684002685547,0,1
statepct,RED,4,2011,RI,PC:P2,TOTAL,All students,202.444000244141,0,1
statepct,RED,4,2011,RI,PC:P5,TOTAL,All students,226.201998901367,0,1
statepct,RED,4,2011,RI,PC:P9,TOTAL,All students,263.744000244141,0,1
statepct,RED,4,2011,SC,PC:P1,TOTAL,All students,165.790002441406,0,1
statepct,RED,4,2011,SC,PC:P2,TOTAL,All students,193.061999511719,0,1
statepct,RED,4,2011,SC,PC:P5,TOTAL,All students,218.335998535156,0,1
statepct,RED,4,2011,SC,PC:P9,TOTAL,All students,259.487994384766,0,1
statepct,RED,4,2011,SD,PC:P1,TOTAL,All students,175.325997924805,0,1
statepct,RED,4,2011,SD,PC:P2,TOTAL,All students,200.922003173828,0,1
statepct,RED,4,2011,SD,PC:P5,TOTAL,All students,223.924002075195,0,1
statepct,RED,4,2011,SD,PC:P9,TOTAL,All students,259.218005371094,0,1
statepct,RED,4,2011,TN,PC:P1,TOTAL,All students,169.506002807617,0,1
statepct,RED,4,2011,TN,PC:P2,TOTAL,All students,193.703997802734,0,1
statepct,RED,4,2011,TN,PC:P5,TOTAL,All students,217.089999389649,0,1
statepct,RED,4,2011,TN,PC:P9,TOTAL,All students,256.915997314453,0,1
statepct,RED,4,2011,TX,PC:P1,TOTAL,All students,175.87799987793,0,1
statepct,RED,4,2011,TX,PC:P2,TOTAL,All students,196.921997070313,0,1
statepct,RED,4,2011,TX,PC:P5,TOTAL,All students,219.789999389648,0,1
statepct,RED,4,2011,TX,PC:P9,TOTAL,All students,259.1080078125,0,1
statepct,RED,4,2011,UT,PC:P1,TOTAL,All students,173.400003051758,0,1
statepct,RED,4,2011,UT,PC:P2,TOTAL,All students,199.917999267578,0,1
statepct,RED,4,2011,UT,PC:P5,TOTAL,All students,224.319998168945,0,1
statepct,RED,4,2011,UT,PC:P9,TOTAL,All students,261.490002441406,0,1
statepct,RED,4,2011,VA,PC:P1,TOTAL,All students,181.07200012207,0,1
statepct,RED,4,2011,VA,PC:P2,TOTAL,All students,205.020001220703,0,1
statepct,RED,4,2011,VA,PC:P5,TOTAL,All students,228.635998535156,0,1
statepct,RED,4,2011,VA,PC:P9,TOTAL,All students,269.298004150391,0,1
statepct,RED,4,2011,VT,PC:P1,TOTAL,All students,178.556002807617,0,1
statepct,RED,4,2011,VT,PC:P2,TOTAL,All students,205.829998779297,0,1
statepct,RED,4,2011,VT,PC:P5,TOTAL,All students,230.610000610352,0,1
statepct,RED,4,2011,VT,PC:P9,TOTAL,All students,269.460003662109,0,1
statepct,RED,4,2011,WA,PC:P1,TOTAL,All students,170.162002563477,0,1
statepct,RED,4,2011,WA,PC:P2,TOTAL,All students,198.316000366211,0,1
statepct,RED,4,2011,WA,PC:P5,TOTAL,All students,224.116000366211,0,1
statepct,RED,4,2011,WA,PC:P9,TOTAL,All students,264.444006347656,0,1
statepct,RED,4,2011,WI,PC:P1,TOTAL,All students,175.323999023437,0,1
statepct,RED,4,2011,WI,PC:P2,TOTAL,All students,200.238000488281,0,1
statepct,RED,4,2011,WI,PC:P5,TOTAL,All students,224.352001953125,0,1
statepct,RED,4,2011,WI,PC:P9,TOTAL,All students,263.084002685547,0,1
statepct,RED,4,2011,WV,PC:P1,TOTAL,All students,167.689999389648,0,1
statepct,RED,4,2011,WV,PC:P2,TOTAL,All students,193.089999389649,0,1
statepct,RED,4,2011,WV,PC:P5,TOTAL,All students,217.733999633789,0,1
statepct,RED,4,2011,WV,PC:P9,TOTAL,All students,256.986004638672,0,1
statepct,RED,4,2011,WY,PC:P1,TOTAL,All students,182.051998901367,0,1
statepct,RED,4,2011,WY,PC:P2,TOTAL,All students,204.405999755859,0,1
statepct,RED,4,2011,WY,PC:P5,TOTAL,All students,226.431997680664,0,1
statepct,RED,4,2011,WY,PC:P9,TOTAL,All students,262.438000488281,0,1
statepct,RED,4,2013,RI,PC:P1,TOTAL,All students,172.788500213623,0,1
statepct,RED,4,2013,RI,PC:P2,TOTAL,All students,202.084000396729,0,1
statepct,RED,4,2013,RI,PC:P5,TOTAL,All students,227.583001708984,0,1
statepct,RED,4,2013,RI,PC:P9,TOTAL,All students,266.01799621582,0,1
statepct,RED,4,2013,SC,PC:P1,TOTAL,All students,162.466500091553,0,1
statepct,RED,4,2013,SC,PC:P2,TOTAL,All students,191.663999938965,0,1
statepct,RED,4,2013,SC,PC:P5,TOTAL,All students,218.045997619629,0,1
statepct,RED,4,2013,SC,PC:P9,TOTAL,All students,260.070500183106,0,1
statepct,RED,4,2013,SD,PC:P1,TOTAL,All students,168.813999938965,0,1
statepct,RED,4,2013,SD,PC:P2,TOTAL,All students,197.190000152588,0,1
statepct,RED,4,2013,SD,PC:P5,TOTAL,All students,222.655001831055,0,1
statepct,RED,4,2013,SD,PC:P9,TOTAL,All students,261.18850402832,0,1
statepct,RED,4,2013,TN,PC:P1,TOTAL,All students,169.818501281738,0,1
statepct,RED,4,2013,TN,PC:P2,TOTAL,All students,198.256499481201,0,1
statepct,RED,4,2013,TN,PC:P5,TOTAL,All students,223.985498809814,0,1
statepct,RED,4,2013,TN,PC:P9,TOTAL,All students,263.435003662109,0,1
statepct,RED,4,2013,TX,PC:P1,TOTAL,All students,170.555001831055,0,1
statepct,RED,4,2013,TX,PC:P2,TOTAL,All students,195.237001037598,0,1
statepct,RED,4,2013,TX,PC:P5,TOTAL,All students,219.245000457764,0,1
statepct,RED,4,2013,TX,PC:P9,TOTAL,All students,260.049002075195,0,1
statepct,RED,4,2013,UT,PC:P1,TOTAL,All students,173.445000457764,0,1
statepct,RED,4,2013,UT,PC:P2,TOTAL,All students,203.07499923706,0,1
statepct,RED,4,2013,UT,PC:P5,TOTAL,All students,227.824500274658,0,1
statepct,RED,4,2013,UT,PC:P9,TOTAL,All students,265.122999572754,0,1
statepct,RED,4,2013,VA,PC:P1,TOTAL,All students,180.75950088501,0,1
statepct,RED,4,2013,VA,PC:P2,TOTAL,All students,206.85899887085,0,1
statepct,RED,4,2013,VA,PC:P5,TOTAL,All students,231.946501922607,0,1
statepct,RED,4,2013,VA,PC:P9,TOTAL,All students,271.630003356934,0,1
statepct,RED,4,2013,VT,PC:P1,TOTAL,All students,179.831497955322,0,1
statepct,RED,4,2013,VT,PC:P2,TOTAL,All students,207.645500946045,0,1
statepct,RED,4,2013,VT,PC:P5,TOTAL,All students,231.711499786377,0,1
statepct,RED,4,2013,VT,PC:P9,TOTAL,All students,271.161502075195,0,1
statepct,RED,4,2013,WA,PC:P1,TOTAL,All students,175.831999969482,0,1
statepct,RED,4,2013,WA,PC:P2,TOTAL,All students,204.730500030518,0,1
statepct,RED,4,2013,WA,PC:P5,TOTAL,All students,229.523000335693,0,1
statepct,RED,4,2013,WA,PC:P9,TOTAL,All students,267.99649810791,0,1
statepct,RED,4,2013,WI,PC:P1,TOTAL,All students,171.229000854492,0,1
statepct,RED,4,2013,WI,PC:P2,TOTAL,All students,198.944500732422,0,1
statepct,RED,4,2013,WI,PC:P5,TOTAL,All students,224.968000793457,0,1
statepct,RED,4,2013,WI,PC:P9,TOTAL,All students,264.607498168945,0,1
statepct,RED,4,2013,WV,PC:P1,TOTAL,All students,167.758000946045,0,1
statepct,RED,4,2013,WV,PC:P2,TOTAL,All students,193.877000427246,0,1
statepct,RED,4,2013,WV,PC:P5,TOTAL,All students,218.779499816894,0,1
statepct,RED,4,2013,WV,PC:P9,TOTAL,All students,257.204501342773,0,1
statepct,RED,4,2013,WY,PC:P1,TOTAL,All students,184.645001983643,0,1
statepct,RED,4,2013,WY,PC:P2,TOTAL,All students,207.710000610352,0,1
statepct,RED,4,2013,WY,PC:P5,TOTAL,All students,228.690998840332,0,1
statepct,RED,4,2013,WY,PC:P9,TOTAL,All students,263.279000854492,0,1
statepct,RED,4,2015,RI,PC:P1,TOTAL,All students,176.444500732422,0,1
statepct,RED,4,2015,RI,PC:P2,TOTAL,All students,204.627000427246,0,1
statepct,RED,4,2015,RI,PC:P5,TOTAL,All students,230.13099975586,0,1
statepct,RED,4,2015,RI,PC:P9,TOTAL,All students,267.467500305176,0,1
statepct,RED,4,2015,SC,PC:P1,TOTAL,All students,165.482999420166,0,1
statepct,RED,4,2015,SC,PC:P2,TOTAL,All students,194.757500457764,0,1
statepct,RED,4,2015,SC,PC:P5,TOTAL,All students,222.995999145508,0,1
statepct,RED,4,2015,SC,PC:P9,TOTAL,All students,264.834997558594,0,1
statepct,RED,4,2015,SD,PC:P1,TOTAL,All students,172.018000030518,0,1
statepct,RED,4,2015,SD,PC:P2,TOTAL,All students,199.842001342774,0,1
statepct,RED,4,2015,SD,PC:P5,TOTAL,All students,224.975500488281,0,1
statepct,RED,4,2015,SD,PC:P9,TOTAL,All students,263.977499389649,0,1
statepct,RED,4,2015,TN,PC:P1,TOTAL,All students,167.540000152588,0,1
statepct,RED,4,2015,TN,PC:P2,TOTAL,All students,196.470999145508,0,1
statepct,RED,4,2015,TN,PC:P5,TOTAL,All students,223.488000488281,0,1
statepct,RED,4,2015,TN,PC:P9,TOTAL,All students,263.429002380371,0,1
statepct,RED,4,2015,TX,PC:P1,TOTAL,All students,169.201999664307,0,1
statepct,RED,4,2015,TX,PC:P2,TOTAL,All students,195.760499572754,0,1
statepct,RED,4,2015,TX,PC:P5,TOTAL,All students,221.245998382569,0,1
statepct,RED,4,2015,TX,PC:P9,TOTAL,All students,261.770999145508,0,1
statepct,RED,4,2015,UT,PC:P1,TOTAL,All students,179.011999511719,0,1
statepct,RED,4,2015,UT,PC:P2,TOTAL,All students,207.052499389648,0,1
statepct,RED,4,2015,UT,PC:P5,TOTAL,All students,230.366500854492,0,1
statepct,RED,4,2015,UT,PC:P9,TOTAL,All students,267.370497131348,0,1
statepct,RED,4,2015,VA,PC:P1,TOTAL,All students,180.028001403809,0,1
statepct,RED,4,2015,VA,PC:P2,TOTAL,All students,206.515501403809,0,1
statepct,RED,4,2015,VA,PC:P5,TOTAL,All students,231.789998626709,0,1
statepct,RED,4,2015,VA,PC:P9,TOTAL,All students,273.688998413086,0,1
statepct,RED,4,2015,VT,PC:P1,TOTAL,All students,183.355000305176,0,1
statepct,RED,4,2015,VT,PC:P2,TOTAL,All students,209.338999938965,0,1
statepct,RED,4,2015,VT,PC:P5,TOTAL,All students,233.648499298096,0,1
statepct,RED,4,2015,VT,PC:P9,TOTAL,All students,271.667498779297,0,1
statepct,RED,4,2015,WA,PC:P1,TOTAL,All students,174.654000091553,0,1
statepct,RED,4,2015,WA,PC:P2,TOTAL,All students,202.367002105713,0,1
statepct,RED,4,2015,WA,PC:P5,TOTAL,All students,229.313499450684,0,1
statepct,RED,4,2015,WA,PC:P9,TOTAL,All students,271.231500244141,0,1
statepct,RED,4,2015,WI,PC:P1,TOTAL,All students,175.353498840332,0,1
statepct,RED,4,2015,WI,PC:P2,TOTAL,All students,202.792500305176,0,1
statepct,RED,4,2015,WI,PC:P5,TOTAL,All students,227.406001281738,0,1
statepct,RED,4,2015,WI,PC:P9,TOTAL,All students,264.545498657227,0,1
statepct,RED,4,2015,WV,PC:P1,TOTAL,All students,164.373999023438,0,1
statepct,RED,4,2015,WV,PC:P2,TOTAL,All students,194.484001159668,0,1
statepct,RED,4,2015,WV,PC:P5,TOTAL,All students,221.357500457764,0,1
statepct,RED,4,2015,WV,PC:P9,TOTAL,All students,259.475503540039,0,1
statepct,RED,4,2015,WY,PC:P1,TOTAL,All students,184.027998352051,0,1
statepct,RED,4,2015,WY,PC:P2,TOTAL,All students,208.227500915527,0,1
statepct,RED,4,2015,WY,PC:P5,TOTAL,All students,231.123501586914,0,1
statepct,RED,4,2015,WY,PC:P9,TOTAL,All students,267.500498962403,0,1
statepct,RED,4,2017,RI,PC:P1,TOTAL,All students,169.850000762939,0,1
statepct,RED,4,2017,RI,PC:P2,TOTAL,All students,200.161500549316,0,1
statepct,RED,4,2017,RI,PC:P5,TOTAL,All students,228.092001342773,0,1
statepct,RED,4,2017,RI,PC:P9,TOTAL,All students,269.439498901367,0,1
statepct,RED,4,2017,SC,PC:P1,TOTAL,All students,158.70599899292,0,1
statepct,RED,4,2017,SC,PC:P2,TOTAL,All students,188.538499450684,0,1
statepct,RED,4,2017,SC,PC:P5,TOTAL,All students,217.543002319336,0,1
statepct,RED,4,2017,SC,PC:P9,TOTAL,All students,261.214500427246,0,1
statepct,RED,4,2017,SD,PC:P1,TOTAL,All students,174.070000457764,0,1
statepct,RED,4,2017,SD,PC:P2,TOTAL,All students,200.619499969482,0,1
statepct,RED,4,2017,SD,PC:P5,TOTAL,All students,226.331499481201,0,1
statepct,RED,4,2017,SD,PC:P9,TOTAL,All students,263.355499267578,0,1
statepct,RED,4,2017,TN,PC:P1,TOTAL,All students,169.453000640869,0,1
statepct,RED,4,2017,TN,PC:P2,TOTAL,All students,195.679999542236,0,1
statepct,RED,4,2017,TN,PC:P5,TOTAL,All students,222.32799911499,0,1
statepct,RED,4,2017,TN,PC:P9,TOTAL,All students,263.853498840332,0,1
statepct,RED,4,2017,TX,PC:P1,TOTAL,All students,165.41849899292,0,1
statepct,RED,4,2017,TX,PC:P2,TOTAL,All students,191.26549987793,0,1
statepct,RED,4,2017,TX,PC:P5,TOTAL,All students,218.107501983643,0,1
statepct,RED,4,2017,TX,PC:P9,TOTAL,All students,259.174496459961,0,1
statepct,RED,4,2017,UT,PC:P1,TOTAL,All students,172.460998535156,0,1
statepct,RED,4,2017,UT,PC:P2,TOTAL,All students,204.507499694824,0,1
statepct,RED,4,2017,UT,PC:P5,TOTAL,All students,230.783497619629,0,1
statepct,RED,4,2017,UT,PC:P9,TOTAL,All students,267.833996582031,0,1
statepct,RED,4,2017,VA,PC:P1,TOTAL,All students,178.751499938965,0,1
statepct,RED,4,2017,VA,PC:P2,TOTAL,All students,206.623998260498,0,1
statepct,RED,4,2017,VA,PC:P5,TOTAL,All students,232.025500488281,0,1
statepct,RED,4,2017,VA,PC:P9,TOTAL,All students,270.298498535157,0,1
statepct,RED,4,2017,VT,PC:P1,TOTAL,All students,173.181500244141,0,1
statepct,RED,4,2017,VT,PC:P2,TOTAL,All students,204.551999664307,0,1
statepct,RED,4,2017,VT,PC:P5,TOTAL,All students,231.856999969482,0,1
statepct,RED,4,2017,VT,PC:P9,TOTAL,All students,270.264498901367,0,1
statepct,RED,4,2017,WA,PC:P1,TOTAL,All students,168.515999603272,0,1
statepct,RED,4,2017,WA,PC:P2,TOTAL,All students,198.074500274658,0,1
statepct,RED,4,2017,WA,PC:P5,TOTAL,All students,227.562998962402,0,1
statepct,RED,4,2017,WA,PC:P9,TOTAL,All students,271.144499206543,0,1
statepct,RED,4,2017,WI,PC:P1,TOTAL,All students,166.666500091553,0,1
statepct,RED,4,2017,WI,PC:P2,TOTAL,All students,196.74049911499,0,1
statepct,RED,4,2017,WI,PC:P5,TOTAL,All students,224.695000457764,0,1
statepct,RED,4,2017,WI,PC:P9,TOTAL,All students,263.985000610352,0,1
statepct,RED,4,2017,WV,PC:P1,TOTAL,All students,164.265502929688,0,1
statepct,RED,4,2017,WV,PC:P2,TOTAL,All students,193.988500213623,0,1
statepct,RED,4,2017,WV,PC:P5,TOTAL,All students,221.807498931885,0,1
statepct,RED,4,2017,WV,PC:P9,TOTAL,All students,263.240002441406,0,1
statepct,RED,4,2017,WY,PC:P1,TOTAL,All students,180.583000183106,0,1
statepct,RED,4,2017,WY,PC:P2,TOTAL,All students,206.974501037598,0,1
statepct,RED,4,2017,WY,PC:P5,TOTAL,All students,231.188500213623,0,1
statepct,RED,4,2017,WY,PC:P9,TOTAL,All students,266.733499145508,0,1
