wave,state,county_fips,county_pop,n_blocks_total,n_blocks_covered,share_mobile_any,share_mobile_t6,share_mobile_t7,share_mobile_t7_vzw,share_mobile_t6_vzw,share_anywless_t7
2013-06,KY,21015,118811,1475,1475,0.996665,0.994282,0.994282,0.992563,0.992563,0.994282
2013-06,KY,21017,19985,929,929,0.999997,0.964124,0.964124,0.946584,0.946584,0.964124
2013-06,KY,21019,49542,1845,1814,0.987674,0.975841,0.975841,0.974717,0.974717,0.975841
2013-06,KY,21021,28432,1108,1058,0.979012,0.849165,0.849165,0.849165,0.849165,0.849165
2013-06,KY,21023,8488,478,471,0.885146,0.765581,0.765581,0.765581,0.765581,0.765581
2013-06,KY,21025,13878,858,646,0.703476,0.000000,0.000000,0.000000,0.000000,0.000000
2013-06,KY,21027,20059,1238,1216,0.940102,0.710219,0.575150,0.000000,0.000000,0.575150
2013-06,KY,21029,74319,1520,1515,0.994848,0.978463,0.978396,0.973816,0.973816,0.978396
2013-06,KY,21031,12690,852,830,0.960011,0.731710,0.731710,0.000000,0.000000,0.731710
2013-06,KY,21033,12984,989,986,0.984832,0.055502,0.055502,0.055502,0.055502,0.055502
2013-06,KY,21035,37191,2024,2000,0.994728,0.261077,0.261077,0.261077,0.261077,0.261077
2013-06,KY,21037,90336,1725,1725,0.999960,0.994585,0.994585,0.987084,0.987084,0.994585
2013-06,KY,21039,5104,484,484,0.999983,0.204126,0.204126,0.204126,0.204126,0.204126
2013-06,KY,21041,10811,766,766,0.995277,0.979840,0.979840,0.979840,0.979840,0.979840
2013-06,KY,21043,27720,1533,1304,0.863508,0.714061,0.714061,0.710835,0.710835,0.714061
2013-06,KY,21045,15955,918,775,0.903363,0.525867,0.525867,0.108155,0.108155,0.525867
2013-06,KY,21047,73955,2977,2946,0.993875,0.972889,0.972749,0.972739,0.972739,0.972749
2013-06,KY,21049,35613,1130,1130,0.999667,0.862920,0.862920,0.862920,0.862920,0.862920
2013-06,KY,21051,21730,992,648,0.684774,0.547479,0.547479,0.545792,0.545792,0.547479
2013-06,KY,21053,10272,574,574,0.958566,0.753128,0.753128,0.483512,0.483512,0.753128
2013-06,KY,21055,9315,740,727,0.947744,0.025561,0.025561,0.025561,0.025561,0.025561
2013-06,KY,21057,6856,770,622,0.793121,0.055542,0.055542,0.001805,0.001805,0.055542
2013-06,KY,21059,96656,3033,3032,0.999818,0.996750,0.996750,0.996750,0.996750,0.996750
2013-06,KY,21061,12161,502,497,0.946997,0.492852,0.492852,0.000000,0.000000,0.492852
2013-06,KY,21063,7852,486,443,0.797380,0.020542,0.020542,0.020542,0.020542,0.020542
2013-06,KY,21065,14672,597,514,0.862342,0.001704,0.001704,0.001704,0.001704,0.001704
2013-06,KY,21067,295803,4151,4151,0.999997,0.999843,0.999843,0.999843,0.999843,0.999843
2013-06,KY,21069,14348,925,920,0.987543,0.889641,0.889641,0.001215,0.001215,0.889641
2013-06,KY,21071,39451,1915,1820,0.872894,0.000000,0.000000,0.000000,0.000000,0.000000
2013-06,KY,21073,49285,1514,1514,0.999151,0.986803,0.986803,0.967785,0.967785,0.986803
2013-06,KY,21075,6813,734,733,0.986763,0.493080,0.493080,0.490897,0.490897,0.493080
2013-06,KY,21077,8589,548,548,0.999927,0.993077,0.993077,0.993077,0.993077,0.993147
2013-06,KY,21079,16912,695,691,0.994878,0.340195,0.340195,0.340195,0.340195,0.340195
2013-06,KY,21081,24662,926,922,0.995668,0.874267,0.874267,0.874247,0.874247,0.874513
2013-06,KY,21083,37121,2082,2082,0.998915,0.121054,0.121054,0.121054,0.121054,0.121054
2013-06,KY,21085,25746,1219,1194,0.955287,0.561439,0.561439,0.000000,0.000000,0.561439
2013-06,KY,21087,11258,756,748,0.967981,0.409518,0.409518,0.000000,0.000000,0.409518
2013-06,KY,21089,36910,1847,1778,0.965476,0.880519,0.880519,0.818893,0.818893,0.880519
2013-06,KY,21091,8565,699,686,0.961520,0.601002,0.568639,0.565673,0.565673,0.568639
2013-06,KY,21093,105543,3518,3514,0.998786,0.991630,0.991630,0.012052,0.012052,0.991630
2013-06,KY,21095,29278,2421,1678,0.614572,0.267163,0.267163,0.267163,0.267163,0.267163
2013-06,KY,21097,18846,949,949,0.998240,0.890238,0.890238,0.885676,0.885676,0.890238
2013-06,KY,21099,18199,1061,1039,0.963324,0.788233,0.788233,0.000000,0.000000,0.788233
2013-06,KY,21101,46250,1828,1828,0.999871,0.998688,0.998688,0.998688,0.998688,0.998688
2013-06,KY,21103,15416,853,851,0.998021,0.913237,0.913237,0.858694,0.858694,0.913237
2013-06,KY,21105,4902,626,626,0.997647,0.052831,0.052831,0.052831,0.052831,0.052831
2013-06,KY,21107,46920,2506,2506,0.998530,0.981778,0.981778,0.981778,0.981778,0.981778
2013-06,KY,21109,13494,683,579,0.806159,0.063866,0.063866,0.063866,0.063866,0.063866
2013-06,KY,21111,741096,12762,12762,0.999996,0.999872,0.999872,0.999856,0.999856,0.999872
2013-06,KY,21113,48586,984,982,0.999244,0.983895,0.983881,0.983881,0.983881,0.983881
2013-06,KY,21115,23356,1213,1165,0.947524,0.000000,0.000000,0.000000,0.000000,0.000000
2013-06,KY,21117,159720,3778,3776,0.999448,0.993150,0.993150,0.989733,0.989733,0.993150
2013-06,KY,21119,16346,673,522,0.822434,0.000000,0.000000,0.000000,0.000000,0.000000
2013-06,KY,21121,31883,1450,1319,0.909326,0.665458,0.665458,0.664576,0.664576,0.665458
2013-06,KY,21123,14193,708,700,0.993366,0.965962,0.965962,0.006187,0.006187,0.965962
2013-06,KY,21125,58849,1954,1899,0.983755,0.953767,0.953767,0.952073,0.952073,0.953767
2013-06,KY,21127,15860,1455,1133,0.733660,0.269391,0.269391,0.269391,0.269391,0.269391
2013-06,KY,21129,7887,604,504,0.851195,0.000000,0.000000,0.000000,0.000000,0.000000
2013-06,KY,21131,11310,1058,619,0.590965,0.010276,0.010276,0.010276,0.010276,0.010276
2013-06,KY,21133,24519,1430,1137,0.699207,0.004533,0.004533,0.004533,0.004533,0.004533
2013-06,KY,21135,13870,1495,826,0.597342,0.178781,0.178781,0.146964,0.146964,0.178781
2013-06,KY,21137,24742,1057,1057,0.999907,0.234999,0.234999,0.234999,0.234999,0.234999
2013-06,KY,21139,9519,950,944,0.989723,0.313247,0.313247,0.313247,0.313247,0.313247
2013-06,KY,21141,26835,1702,1689,0.983857,0.769387,0.769387,0.132758,0.132758,0.769387
2013-06,KY,21143,8314,1179,1179,0.998827,0.000000,0.000000,0.000000,0.000000,0.000000
2013-06,KY,21145,65565,3112,3112,0.999997,0.996131,0.996131,0.996131,0.996131,0.996131
2013-06,KY,21147,18306,732,637,0.841031,0.506445,0.506445,0.058381,0.058381,0.506445
2013-06,KY,21149,9531,752,752,0.998090,0.643630,0.643630,0.515091,0.515091,0.643630
2013-06,KY,21151,82916,2712,2679,0.992736,0.683343,0.683343,0.683343,0.683343,0.683343
2013-06,KY,21153,13333,590,529,0.852403,0.000000,0.000000,0.000000,0.000000,0.000000
2013-06,KY,21155,19820,982,861,0.912589,0.043021,0.043021,0.000004,0.000004,0.043021
2013-06,KY,21157,31448,2293,2293,0.999998,0.202690,0.202690,0.202690,0.202690,0.202690
2013-06,KY,21159,12929,553,384,0.619922,0.000000,0.000000,0.000000,0.000000,0.000000
2013-06,KY,21161,17490,1180,1179,0.999527,0.954565,0.954565,0.898463,0.898463,0.954565
2013-06,KY,21163,28602,978,960,0.986274,0.921955,0.921955,0.003379,0.003379,0.921955
2013-06,KY,21165,6306,383,348,0.911011,0.000000,0.000000,0.000000,0.000000,0.000000
2013-06,KY,21167,21331,953,951,0.984565,0.893198,0.893198,0.892958,0.892958,0.893198
2013-06,KY,21169,10099,592,576,0.963051,0.211787,0.211787,0.000000,0.000000,0.211787
2013-06,KY,21171,10963,734,662,0.867399,0.688835,0.688835,0.098718,0.098718,0.688835
2013-06,KY,21173,26499,853,853,0.998961,0.001611,0.001611,0.000438,0.000438,0.001611
2013-06,KY,21175,13923,775,705,0.845867,0.000000,0.000000,0.000000,0.000000,0.000000
2013-06,KY,21177,31499,2052,1997,0.965726,0.898288,0.898288,0.073403,0.073403,0.898288
2013-06,KY,21179,43437,1570,1566,0.995266,0.911486,0.909832,0.111046,0.111046,0.909832
2013-06,KY,21181,7135,576,576,0.996021,0.948610,0.948610,0.241200,0.241200,0.948610
2013-06,KY,21183,23842,1752,1747,0.995717,0.842300,0.842300,0.111733,0.111733,0.842300
2013-06,KY,21185,60316,1151,1151,0.999951,0.998225,0.998225,0.998160,0.998160,0.998225
2013-06,KY,21187,10841,666,659,0.979447,0.420662,0.420662,0.413937,0.413937,0.436686
2013-06,KY,21189,4755,448,353,0.798520,0.000000,0.000000,0.000000,0.000000,0.000000
2013-06,KY,21191,14877,769,766,0.989929,0.648419,0.648419,0.646085,0.646085,0.648454
2013-06,KY,21193,28712,1685,1534,0.874917,0.000000,0.000000,0.000000,0.000000,0.000000
2013-06,KY,21195,65024,2368,1985,0.744498,0.030407,0.030407,0.030407,0.030407,0.030407
2013-06,KY,21197,12613,655,606,0.904850,0.000000,0.000000,0.000000,0.000000,0.000000
2013-06,KY,21199,63063,3031,2991,0.987976,0.972880,0.972880,0.972228,0.972228,0.972880
2013-06,KY,21201,2282,152,150,0.884531,0.641011,0.641011,0.262830,0.262830,0.641011
2013-06,KY,21203,17056,863,824,0.969946,0.122976,0.122976,0.122976,0.122976,0.122976
2013-06,KY,21205,23333,928,865,0.907072,0.863971,0.863971,0.000000,0.000000,0.863971
2013-06,KY,21207,17565,1135,1134,0.996791,0.956999,0.956999,0.223513,0.223513,0.956999
2013-06,KY,21209,47173,1551,1549,0.999253,0.929164,0.929164,0.929164,0.929164,0.929164
2013-06,KY,21211,42074,1398,1398,0.996716,0.987080,0.987080,0.975189,0.975189,0.987080
2013-06,KY,21213,17327,785,782,0.998050,0.996408,0.996408,0.700446,0.700446,0.996408
2013-06,KY,21215,17061,513,512,0.994804,0.844199,0.634871,0.525485,0.525485,0.634871
2013-06,KY,21217,24512,1035,1014,0.962473,0.911227,0.911227,0.000000,0.000000,0.911227
2013-06,KY,21219,12460,817,811,0.983513,0.408809,0.408802,0.381913,0.381913,0.408802
2013-06,KY,21221,14339,1591,1571,0.985669,0.244046,0.244046,0.244046,0.244046,0.244046
2013-06,KY,21223,8809,393,393,0.997330,0.962688,0.962688,0.962688,0.962688,0.962688
2013-06,KY,21225,15007,1272,1272,0.999221,0.603488,0.603488,0.603488,0.603488,0.603488
2013-06,KY,21227,113792,3271,3269,0.999044,0.997003,0.997003,0.000195,0.000195,0.997003
2013-06,KY,21229,11717,786,775,0.962997,0.112100,0.112100,0.001874,0.001874,0.112100
2013-06,KY,21231,20813,1095,894,0.858831,0.776486,0.776486,0.104795,0.104795,0.776486
2013-06,KY,21233,13621,1168,1168,0.999655,0.983349,0.983349,0.983349,0.983349,0.983349
2013-06,KY,21235,35637,1726,1564,0.924473,0.806556,0.806556,0.805110,0.805110,0.806556
2013-06,KY,21237,7355,536,521,0.917013,0.000000,0.000000,0.000000,0.000000,0.000000
2013-06,KY,21239,24939,672,671,0.996829,0.978153,0.978153,0.967089,0.967089,0.978153
2013-06,LA,22001,61773,3105,3105,0.999996,0.999599,0.999370,0.997883,0.997883,0.999370
2013-06,LA,22003,25764,1416,1416,0.999688,0.994240,0.963819,0.963819,0.963819,0.963819
2013-06,LA,22005,107215,2711,2711,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998
2013-06,LA,22007,23421,1315,1315,0.999998,0.999342,0.998049,0.998049,0.998049,0.998049
2013-06,LA,22009,42073,2337,2335,0.999983,0.998800,0.998800,0.998800,0.998800,0.998800
2013-06,LA,22011,35654,3626,3617,0.999085,0.985062,0.978850,0.978850,0.978850,0.978850
2013-06,LA,22013,14353,2040,1946,0.924684,0.841549,0.841549,0.841549,0.841549,0.841549
2013-06,LA,22015,116979,3396,3396,0.999781,0.983108,0.983098,0.983078,0.983078,0.983098
2013-06,LA,22017,254969,9229,9229,0.999460,0.993045,0.993040,0.992995,0.992995,0.993040
2013-06,LA,22019,192768,5561,5559,0.999871,0.997487,0.997426,0.997355,0.997355,0.997426
2013-06,LA,22021,10132,988,926,0.952933,0.519924,0.519924,0.519924,0.519924,0.519924
2013-06,LA,22023,6839,1651,1637,0.999998,0.950302,0.855482,0.855420,0.855420,0.855482
2013-06,LA,22025,10407,1584,1579,0.994860,0.833795,0.833795,0.833795,0.833795,0.833795
2013-06,LA,22027,17195,1832,1785,0.941106,0.854853,0.854853,0.854853,0.854853,0.854853
2013-06,LA,22029,20822,2003,1995,0.999993,0.848531,0.848531,0.848531,0.848531,0.848531
2013-06,LA,22031,26656,2922,2906,0.986251,0.923796,0.923796,0.923796,0.923796,0.923796
2013-06,LA,22033,440171,7896,7896,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997
2013-06,LA,22035,7759,827,826,0.999867,0.988729,0.988729,0.988729,0.988729,0.988729
2013-06,LA,22037,20267,765,765,0.993868,0.980009,0.980009,0.980009,0.980009,0.980009
2013-06,LA,22039,33984,2195,2195,0.999969,0.995952,0.989507,0.989332,0.989332,0.989507
2013-06,LA,22041,20767,2564,2564,0.998388,0.979583,0.979583,0.979583,0.979583,0.979583
2013-06,LA,22043,22309,1912,1888,0.978369,0.852099,0.852099,0.852099,0.852099,0.852099
2013-06,LA,22045,73240,2935,2885,0.999996,0.999827,0.999422,0.999349,0.999349,0.999422
2013-06,LA,22047,33387,1637,1629,0.999883,0.996821,0.996324,0.996324,0.996324,0.996324
2013-06,LA,22049,16274,1397,1376,0.992185,0.943254,0.943254,0.943254,0.943254,0.943254
2013-06,LA,22051,432552,10454,10403,0.999889,0.999875,0.999875,0.999875,0.999875,0.999875
2013-06,LA,22053,31594,2196,2196,0.999997,0.934734,0.934411,0.923561,0.923561,0.934411
2013-06,LA,22055,221578,5309,5309,0.999996,0.999996,0.999996,0.999996,0.999996,0.999996
2013-06,LA,22057,96318,4397,4252,0.999994,0.999934,0.999933,0.999933,0.999933,0.999934
2013-06,LA,22059,14890,1978,1976,0.995386,0.231775,0.231775,0.231775,0.231775,0.231775
2013-06,LA,22061,46735,1647,1646,0.998300,0.975500,0.975500,0.975500,0.975500,0.975500
2013-06,LA,22063,128026,2929,2929,0.999991,0.999746,0.999718,0.999666,0.999666,0.999718
2013-06,LA,22065,12093,2025,2025,0.999559,0.987772,0.987772,0.987772,0.987772,0.987772
2013-06,LA,22067,27979,1811,1811,0.999968,0.997813,0.997813,0.997813,0.997813,0.997813
2013-06,LA,22069,39566,3493,3249,0.972222,0.873359,0.873359,0.873359,0.873359,0.873359
2013-06,LA,22071,343829,13932,13931,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991
2013-06,LA,22073,153720,5761,5744,0.997660,0.995259,0.995259,0.995229,0.995229,0.995259
2013-06,LA,22075,23042,3843,3270,0.999676,0.999584,0.999584,0.999584,0.999584,0.999584
2013-06,LA,22077,22802,1574,1574,0.999998,0.999925,0.999925,0.999925,0.999925,0.999925
2013-06,LA,22079,131613,5536,5530,0.997853,0.959244,0.959073,0.959073,0.959073,0.959073
2013-06,LA,22081,9091,917,914,0.995433,0.907953,0.907953,0.907953,0.907953,0.907953
2013-06,LA,22083,20725,2214,2214,0.999960,0.982707,0.982707,0.982643,0.982643,0.982707
2013-06,LA,22085,24233,2442,2370,0.952237,0.712762,0.712762,0.712762,0.712762,0.712762
2013-06,LA,22087,35897,3537,3226,0.999822,0.999758,0.999758,0.998967,0.998967,0.999758
2013-06,LA,22089,52780,2890,2890,0.999996,0.999996,0.999996,0.999996,0.999996,0.999996
2013-06,LA,22091,11203,565,565,0.999210,0.993719,0.993719,0.993719,0.993719,0.993719
2013-06,LA,22093,22102,1671,1671,0.999996,0.999996,0.999996,0.999996,0.999996,0.999996
2013-06,LA,22095,45924,1891,1891,0.999995,0.999990,0.999990,0.999547,0.999547,0.999990
2013-06,LA,22097,83384,4479,4479,0.999996,0.999232,0.999232,0.999162,0.999162,0.999232
2013-06,LA,22099,52160,2539,2522,0.999998,0.994339,0.994130,0.993848,0.993848,0.994130
2013-06,LA,22101,54650,4427,4328,0.999966,0.999907,0.999907,0.999660,0.999660,0.999907
2013-06,LA,22103,233740,10141,10140,0.999997,0.998162,0.997876,0.994368,0.994368,0.997876
2013-06,LA,22105,121097,3501,3501,0.999982,0.997986,0.995254,0.995231,0.995231,0.995254
2013-06,LA,22107,5252,1572,1570,0.998822,0.362514,0.362514,0.362514,0.362514,0.362514
2013-06,LA,22109,111860,4460,4208,0.999970,0.999962,0.999069,0.999069,0.999069,0.999583
2013-06,LA,22111,22721,2367,2357,0.978826,0.819258,0.819258,0.819258,0.819258,0.819258
2013-06,LA,22113,57999,3377,3365,0.999996,0.999386,0.998928,0.998753,0.998753,0.998928
2013-06,LA,22115,52334,5143,4891,0.970469,0.140357,0.134456,0.134456,0.134456,0.134456
2013-06,LA,22117,47168,2583,2581,0.994796,0.953680,0.952964,0.952933,0.952933,0.952964
2013-06,LA,22119,41207,3604,3603,0.998825,0.959840,0.959840,0.959493,0.959493,0.959840
2013-06,LA,22121,23788,1518,1518,0.999997,0.999986,0.999969,0.999969,0.999969,0.999969
2013-06,LA,22123,11604,1081,1081,0.999999,0.958375,0.958375,0.958375,0.958375,0.958375
2013-06,LA,22125,15625,707,707,0.999929,0.528394,0.528394,0.528394,0.528394,0.528394
2013-06,LA,22127,15313,2092,1972,0.943195,0.733750,0.733750,0.733750,0.733750,0.733750
2013-06,ME,23001,107702,2855,2855,0.999997,0.993411,0.993411,0.993405,0.993405,0.993411
2013-06,ME,23003,71870,8818,7611,0.970902,0.794127,0.794127,0.793777,0.793777,0.794127
2013-06,ME,23005,281674,8333,8179,0.999095,0.977210,0.977210,0.975509,0.975509,0.977310
2013-06,ME,23007,30768,2527,2083,0.952488,0.733899,0.733899,0.733896,0.733896,0.733899
2013-06,ME,23009,54418,5028,4707,0.985526,0.684774,0.684774,0.684531,0.684531,0.691152
2013-06,ME,23011,122151,4149,4149,0.999429,0.994624,0.994624,0.994588,0.994588,0.994624
2013-06,ME,23013,39736,2405,2058,0.982471,0.964051,0.964051,0.964051,0.964051,0.970213
2013-06,ME,23015,34457,2426,2308,0.996011,0.455990,0.455990,0.455960,0.455960,0.632231
2013-06,ME,23017,57833,4079,3698,0.974110,0.893875,0.893875,0.889774,0.889774,0.893875
2013-06,ME,23019,153923,6393,6075,0.995713,0.979977,0.979977,0.979739,0.979739,0.979977
2013-06,ME,23021,17535,3171,2296,0.939268,0.888551,0.888551,0.888537,0.888537,0.888551
2013-06,ME,23023,35293,1492,1455,0.999333,0.516584,0.516584,0.510009,0.510009,0.788540
2013-06,ME,23025,52228,4323,3234,0.977592,0.845952,0.845952,0.845468,0.845468,0.845952
2013-06,ME,23027,38786,2101,2077,0.991716,0.956168,0.956168,0.955190,0.955190,0.956603
2013-06,ME,23029,32856,4658,4129,0.887728,0.001414,0.001414,0.001414,0.001414,0.001414
2013-06,ME,23031,197131,6760,6706,0.998012,0.991776,0.991773,0.991770,0.991770,0.991773
2013-06,MD,24001,75087,5057,4995,0.994832,0.900084,0.064390,0.064390,0.064390,0.064390
2013-06,MD,24003,537656,8908,8881,0.998073,0.997776,0.996812,0.996645,0.996645,0.997024
2013-06,MD,24005,805029,15767,15765,0.999663,0.998993,0.998923,0.998343,0.998343,0.999243
2013-06,MD,24009,88737,3164,3144,0.998991,0.998172,0.998172,0.996788,0.996788,0.998172
2013-06,MD,24011,33066,2533,2533,0.999975,0.999903,0.999903,0.999903,0.999903,0.999903
2013-06,MD,24013,167134,4638,4638,0.999997,0.999233,0.999233,0.999197,0.999197,0.999792
2013-06,MD,24015,101108,4272,4269,0.999506,0.992176,0.991455,0.980880,0.980880,0.991455
2013-06,MD,24017,146551,5689,5689,0.999973,0.998485,0.998485,0.997696,0.997696,0.998485
2013-06,MD,24019,32618,4433,4357,0.986955,0.972417,0.972417,0.968496,0.968496,0.972417
2013-06,MD,24021,233385,8356,8352,0.999171,0.992979,0.992979,0.992917,0.992917,0.992979
2013-06,MD,24023,30097,2532,2509,0.986727,0.919925,0.025111,0.025111,0.025111,0.025111
2013-06,MD,24025,244826,5472,5468,0.999504,0.997224,0.996492,0.996312,0.996312,0.996492
2013-06,MD,24027,287085,4845,4845,0.999997,0.999165,0.998987,0.996936,0.996936,0.999010
2013-06,MD,24029,20197,2198,2161,0.997740,0.989272,0.989182,0.988843,0.988843,0.989182
2013-06,MD,24031,971777,10592,10592,0.999996,0.999923,0.999923,0.999280,0.999280,0.999923
2013-06,MD,24033,863420,15536,15536,0.999996,0.999905,0.999890,0.998953,0.998953,0.999890
2013-06,MD,24035,47798,1607,1566,0.994366,0.990354,0.990354,0.990174,0.990174,0.990354
2013-06,MD,24037,105151,3150,3119,0.999674,0.999551,0.999551,0.997779,0.997779,0.999551
2013-06,MD,24039,26470,2852,2738,0.994296,0.953477,0.953477,0.947870,0.947870,0.953477
2013-06,MD,24041,37782,3561,3504,0.993203,0.990694,0.990692,0.987720,0.987720,0.990692
2013-06,MD,24043,147430,5194,5194,0.999925,0.991950,0.985355,0.985355,0.985355,0.985355
2013-06,MD,24045,98733,6180,6175,0.999912,0.987927,0.987927,0.987927,0.987927,0.987927
2013-06,MD,24047,51454,5113,4983,0.992518,0.988893,0.988893,0.988563,0.988563,0.988893
2013-06,MD,24510,620961,13598,13598,0.999986,0.999932,0.999924,0.999911,0.999911,0.999986
2013-06,MA,25001,215888,12873,12763,0.999120,0.998780,0.997827,0.997674,0.997674,0.997827
2013-06,MA,25003,131219,6767,6470,0.979391,0.906231,0.906231,0.906206,0.906206,0.906231
2013-06,MA,25005,548285,12491,12440,0.999495,0.999478,0.999310,0.999282,0.999282,0.999310
2013-06,MA,25007,16535,2101,2061,0.998081,0.994581,0.994523,0.993745,0.993745,0.994523
2013-06,MA,25009,743159,15471,15362,0.999181,0.999148,0.998734,0.998631,0.998631,0.998734
2013-06,MA,25011,71372,4692,4152,0.919129,0.742082,0.742082,0.734285,0.734285,0.742082
2013-06,MA,25013,463490,11053,11048,0.999602,0.997666,0.997666,0.995771,0.995771,0.997666
2013-06,MA,25015,158080,4464,4439,0.997971,0.980771,0.980771,0.952235,0.952235,0.980771
2013-06,MA,25017,1503085,29036,29036,0.999981,0.999768,0.999764,0.999714,0.999714,0.999764
2013-06,MA,25019,10172,1369,1350,0.998624,0.947738,0.947738,0.947738,0.947738,0.947738
2013-06,MA,25021,670850,13583,13553,0.999659,0.999639,0.998617,0.998524,0.998524,0.998617
2013-06,MA,25023,494919,12695,12611,0.998747,0.998336,0.997999,0.997845,0.997845,0.997999
2013-06,MA,25025,722023,9170,9105,0.999797,0.999793,0.999302,0.999207,0.999207,0.999302
2013-06,MA,25027,798552,21743,21723,0.998940,0.993846,0.993809,0.990395,0.990395,0.993809
2013-06,MI,26001,10942,1464,1370,0.929095,0.001996,0.001996,0.001996,0.001996,0.001996
2013-06,MI,26003,9601,1946,1513,0.882920,0.321064,0.321064,0.321064,0.321064,0.321064
2013-06,MI,26005,111408,4248,4244,0.999795,0.990607,0.990607,0.990563,0.990563,0.990735
2013-06,MI,26007,29598,1855,1798,0.961197,0.896816,0.896816,0.896816,0.896816,0.896816
2013-06,MI,26009,23580,2426,2421,0.998254,0.957060,0.957060,0.957060,0.957060,0.958366
2013-06,MI,26011,15899,1735,1672,0.964117,0.584296,0.584296,0.584296,0.584296,0.847577
2013-06,MI,26013,8860,2024,1643,0.932805,0.139452,0.139452,0.139452,0.139452,0.139452
2013-06,MI,26015,59173,2580,2580,0.998609,0.955591,0.955564,0.955564,0.955564,0.960082
2013-06,MI,26017,107771,3682,3625,0.999056,0.997389,0.997389,0.997389,0.997389,0.999869
2013-06,MI,26019,17525,1709,1706,0.999529,0.976465,0.976465,0.976465,0.976465,0.976465
2013-06,MI,26021,156813,6231,6223,0.999320,0.997863,0.996859,0.996672,0.996672,0.996859
2013-06,MI,26023,45248,2329,2329,0.999866,0.213178,0.213178,0.213178,0.213178,0.213178
2013-06,MI,26025,136146,5277,5277,0.999997,0.967786,0.967786,0.967761,0.967761,0.967786
2013-06,MI,26027,52293,2624,2624,0.999738,0.577550,0.556370,0.549760,0.549760,0.556370
2013-06,MI,26029,25949,2148,2058,0.986687,0.940814,0.940814,0.940814,0.940814,0.940814
2013-06,MI,26031,26152,3242,3111,0.976184,0.577283,0.577283,0.577283,0.577283,0.577283
2013-06,MI,26033,38520,3674,2877,0.908074,0.000000,0.000000,0.000000,0.000000,0.000000
2013-06,MI,26035,30926,2787,2743,0.979429,0.923822,0.923822,0.923822,0.923822,0.923822
2013-06,MI,26037,75382,2865,2863,0.999754,0.998974,0.998974,0.998738,0.998738,0.998974
2013-06,MI,26039,14074,3292,3207,0.982135,0.900048,0.900048,0.900048,0.900048,0.900255
2013-06,MI,26041,37069,2961,2492,0.945207,0.690275,0.690275,0.690275,0.690275,0.690275
2013-06,MI,26043,26168,2454,2408,0.991158,0.793234,0.793234,0.793234,0.793234,0.793234
2013-06,MI,26045,107759,3395,3395,0.999998,0.998402,0.998044,0.998024,0.998024,0.999376
2013-06,MI,26047,32694,2068,2052,0.997343,0.940745,0.940745,0.940745,0.940745,0.940745
2013-06,MI,26049,425790,8986,8986,0.999995,0.999281,0.999281,0.999273,0.999273,0.999956
2013-06,MI,26051,25692,1775,1739,0.960941,0.741634,0.741634,0.741634,0.741634,0.749099
2013-06,MI,26053,16427,2030,1894,0.979166,0.847978,0.847978,0.847978,0.847978,0.847978
2013-06,MI,26055,86986,3580,3573,0.999303,0.993315,0.993315,0.993315,0.993315,0.993788
2013-06,MI,26057,42476,2393,2393,0.999937,0.982088,0.982088,0.982088,0.982088,0.983473
2013-06,MI,26059,46688,2631,2631,0.999955,0.273504,0.273504,0.273504,0.273504,0.273504
2013-06,MI,26061,36628,2736,2570,0.982140,0.895768,0.895768,0.895768,0.895768,0.895768
2013-06,MI,26063,33118,3298,3273,0.984099,0.945496,0.945496,0.000000,0.000000,0.999997
2013-06,MI,26065,280895,6467,6467,0.999996,0.999979,0.999901,0.999873,0.999873,0.999901
2013-06,MI,26067,63905,2743,2743,0.999997,0.989234,0.989234,0.989234,0.989234,0.990942
2013-06,MI,26069,25887,2406,2237,0.952492,0.001381,0.001381,0.001381,0.001381,0.007222
2013-06,MI,26071,11817,2682,2360,0.977923,0.436806,0.436806,0.436806,0.436806,0.436806
2013-06,MI,26073,70311,2595,2593,0.999209,0.995812,0.995812,0.995812,0.995812,0.995831
2013-06,MI,26075,160248,5239,5239,0.999958,0.995458,0.995458,0.995458,0.995458,0.995458
2013-06,MI,26077,250331,5785,5785,0.999871,0.996030,0.996030,0.996027,0.996027,0.996030
2013-06,MI,26079,17153,2781,2548,0.981986,0.920983,0.920983,0.920983,0.920983,0.982941
2013-06,MI,26081,602622,11666,11666,0.999973,0.998923,0.998923,0.998771,0.998771,0.999202
2013-06,MI,26083,2156,858,526,0.889593,0.645256,0.645256,0.645256,0.645256,0.645256
2013-06,MI,26085,11539,2105,2046,0.958961,0.688559,0.688559,0.688559,0.688559,0.688559
2013-06,MI,26087,88319,3050,3050,0.999880,0.984578,0.984578,0.983026,0.983026,0.999344
2013-06,MI,26089,21708,1751,1721,0.993476,0.847847,0.847847,0.847847,0.847847,0.847847
2013-06,MI,26091,99892,3802,3802,0.999955,0.958325,0.958325,0.958324,0.958324,0.958325
2013-06,MI,26093,180967,4974,4974,0.999998,0.998041,0.998034,0.998034,0.998034,0.998051
2013-06,MI,26095,6631,1353,578,0.927993,0.000000,0.000000,0.000000,0.000000,0.000000
2013-06,MI,26097,11113,1856,1632,0.844951,0.239035,0.239035,0.239035,0.239035,0.239035
