county_fips,county_pop,state,n_waves_observed,first_t6_25,never_t6_25_by_jun2014,first_t6_50,never_t6_50_by_jun2014,first_t6_75,never_t6_75_by_jun2014,first_t7_25,never_t7_25_by_jun2014,first_t7_50,never_t7_50_by_jun2014,first_t7_75,never_t7_75_by_jun2014
42017,625249,PA,9,2010-06,False,2010-06,False,2010-12,False,2011-06,False,2011-06,False,2011-12,False
42019,183862,PA,9,2011-06,False,2012-06,False,2012-12,False,2011-06,False,2012-06,False,2012-12,False
42021,143679,PA,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
42023,5085,PA,9,2013-06,False,2013-06,False,,True,2013-06,False,2013-06,False,,True
42025,65249,PA,9,2012-12,False,2012-12,False,2013-06,False,2012-12,False,2012-12,False,2013-06,False
42027,153990,PA,9,2011-06,False,2011-06,False,2011-12,False,2011-06,False,2011-06,False,2011-12,False
42029,498886,PA,9,2010-06,False,2010-06,False,2012-12,False,2012-06,False,2012-06,False,2012-12,False
42031,39988,PA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
42033,81642,PA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
42035,39238,PA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
42037,67295,PA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
42039,88765,PA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
42041,235406,PA,9,2010-12,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
42043,268100,PA,9,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
42045,558979,PA,9,2010-06,False,2010-06,False,2010-06,False,2011-06,False,2011-06,False,2011-06,False
42047,31946,PA,9,2012-12,False,2012-12,False,2013-12,False,2012-12,False,2012-12,False,2013-12,False
42049,280566,PA,9,2010-12,False,2010-12,False,2011-12,False,2011-06,False,2011-06,False,2011-12,False
42051,136606,PA,9,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
42053,7716,PA,9,2012-12,False,2012-12,False,2013-06,False,2012-12,False,2012-12,False,2013-06,False
42055,149618,PA,9,2012-06,False,2012-06,False,2012-12,False,2012-06,False,2012-06,False,2012-12,False
42057,14845,PA,9,2012-12,False,2013-06,False,2013-12,False,2012-12,False,2013-06,False,2013-12,False
42059,38686,PA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
42061,45913,PA,9,2012-12,False,2013-06,False,2013-12,False,2012-12,False,2013-06,False,2013-12,False
42063,88880,PA,9,2011-12,False,2011-12,False,2012-06,False,2011-12,False,2011-12,False,2012-06,False
42065,45200,PA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
42067,24636,PA,9,2012-12,False,2012-12,False,2013-12,False,2012-12,False,2012-12,False,2013-12,False
42069,214437,PA,9,2010-12,False,2011-06,False,2012-06,False,2011-06,False,2011-06,False,2012-06,False
42071,519445,PA,9,2010-12,False,2011-12,False,2012-06,False,2011-06,False,2011-12,False,2012-06,False
42073,91108,PA,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
42075,133568,PA,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
42077,349497,PA,9,2010-06,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
42079,320918,PA,9,2010-12,False,2011-12,False,2012-06,False,2011-06,False,2011-12,False,2012-06,False
42081,116111,PA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
42083,43450,PA,9,2012-12,False,2013-06,False,2013-06,False,2012-12,False,2013-06,False,2013-06,False
42085,116638,PA,9,2012-06,False,2012-06,False,2012-12,False,2012-06,False,2012-06,False,2012-12,False
42087,46682,PA,9,2012-12,False,2012-12,False,2013-12,False,2012-12,False,2012-12,False,2013-12,False
42089,169842,PA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
42091,799874,PA,9,2010-06,False,2010-06,False,2010-06,False,2011-06,False,2011-06,False,2012-06,False
42093,18267,PA,9,2012-06,False,2012-06,False,2012-12,False,2012-06,False,2012-06,False,2012-12,False
42095,297735,PA,9,2010-12,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
42097,94528,PA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
42099,45969,PA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
42101,1526006,PA,9,2010-06,False,2010-06,False,2010-06,False,2011-06,False,2011-06,False,2011-06,False
42103,57369,PA,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
42105,17457,PA,9,2013-06,False,2013-06,False,,True,2013-06,False,2013-06,False,,True
42107,148289,PA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
42109,39702,PA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
42111,77742,PA,9,2012-06,False,2012-06,False,2012-12,False,2012-06,False,2012-06,False,2012-12,False
42113,6428,PA,9,2013-12,False,2013-12,False,,True,2013-12,False,2013-12,False,,True
42115,43356,PA,9,2013-06,False,2013-06,False,2014-06,False,2013-06,False,2013-06,False,2014-06,False
42117,41981,PA,9,2012-12,False,2012-12,False,2013-06,False,2012-12,False,2012-12,False,2013-06,False
42119,44947,PA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
42121,54984,PA,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
42123,41815,PA,9,2012-12,False,2012-12,False,2013-12,False,2012-12,False,2012-12,False,2013-12,False
42125,207820,PA,9,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
42127,52822,PA,9,2012-12,False,2013-06,False,2013-12,False,2012-12,False,2013-06,False,2013-12,False
42129,365169,PA,9,2010-12,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
42131,28276,PA,9,2012-12,False,2013-06,False,2013-06,False,2012-12,False,2013-06,False,2013-06,False
42133,434972,PA,9,2010-12,False,2011-12,False,2012-06,False,2011-06,False,2011-12,False,2012-06,False
44001,49875,RI,9,2010-06,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
44003,166158,RI,9,2010-06,False,2010-06,False,2010-06,False,2011-06,False,2011-06,False,2011-06,False
44005,82888,RI,9,2010-06,False,2010-06,False,2010-06,False,2011-06,False,2011-06,False,2011-06,False
44007,626667,RI,9,2010-06,False,2010-06,False,2010-06,False,2011-06,False,2011-06,False,2011-06,False
44009,126979,RI,9,2010-06,False,2010-06,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
45001,25417,SC,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
45003,160099,SC,9,2010-12,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
45005,10419,SC,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
45007,187126,SC,9,2011-06,False,2011-12,False,2012-06,False,2011-06,False,2012-06,False,2012-06,False
45009,15987,SC,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
45011,22621,SC,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
45013,162233,SC,9,2011-06,False,2011-06,False,2013-06,False,2011-06,False,2011-06,False,2013-06,False
45015,177843,SC,9,2010-12,False,2010-12,False,2011-12,False,2011-06,False,2011-06,False,2011-12,False
45017,15175,SC,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
45019,350209,SC,9,2010-12,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
45021,55342,SC,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
45023,33140,SC,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
45025,46734,SC,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
45027,34971,SC,9,2012-12,False,2012-12,False,2013-06,False,2012-12,False,2012-12,False,2013-06,False
45029,38892,SC,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
45031,68681,SC,9,2012-06,False,2012-06,False,2013-06,False,2012-06,False,2012-06,False,2013-06,False
45033,32062,SC,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
45035,136555,SC,9,2010-12,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
45037,26985,SC,9,2011-06,False,2012-06,False,2013-06,False,2011-06,False,2012-06,False,2013-06,False
45039,23956,SC,9,2012-12,False,2012-12,False,2013-06,False,2012-12,False,2012-12,False,2013-06,False
45041,136885,SC,9,2011-12,False,2011-12,False,2012-06,False,2011-12,False,2011-12,False,2012-06,False
45043,60158,SC,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
45045,451225,SC,9,2010-12,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
45047,69661,SC,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
45049,21090,SC,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
45051,269291,SC,9,2010-12,False,2011-12,False,2012-06,False,2011-06,False,2011-12,False,2012-06,False
45053,24777,SC,9,2011-06,False,2012-06,False,2013-06,False,2011-06,False,2012-06,False,2013-06,False
45055,61697,SC,9,2011-12,False,2012-12,False,2012-12,False,2011-12,False,2012-12,False,2012-12,False
45057,76652,SC,9,2010-12,False,2011-06,False,2013-06,False,2011-06,False,2011-06,False,2013-06,False
45059,66537,SC,9,2011-12,False,2012-06,False,2013-06,False,2012-06,False,2013-06,False,2013-06,False
45061,19220,SC,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
45063,262391,SC,9,2010-12,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
45065,10233,SC,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
45067,33062,SC,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
45069,28933,SC,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
45071,37508,SC,9,2011-12,False,2011-12,False,2012-06,False,2012-12,False,2013-06,False,2013-06,False
45073,74273,SC,9,2011-12,False,2012-06,False,2012-06,False,2011-12,False,2012-06,False,2012-06,False
45075,92501,SC,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
45077,119224,SC,9,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
45079,384504,SC,9,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
45081,19875,SC,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
45083,284307,SC,9,2010-12,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
45085,107456,SC,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
45087,28961,SC,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
45089,34423,SC,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
45091,226073,SC,9,2010-12,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
46003,2710,SD,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
46005,17398,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46007,3431,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46009,7070,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46011,31965,SD,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
46013,36531,SD,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
46015,5255,SD,9,2012-06,False,2012-12,False,2012-12,False,2012-06,False,2012-12,False,2012-12,False
46017,1912,SD,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
46019,10110,SD,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
46021,1466,SD,9,2013-06,False,2013-06,False,,True,2013-06,False,2013-06,False,,True
46023,9129,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46025,3691,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46027,13864,SD,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
46029,27227,SD,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
46031,4050,SD,9,2013-06,False,,True,,True,2013-06,False,,True,,True
46033,8216,SD,9,2012-06,False,2012-06,False,2013-06,False,2012-06,False,2012-06,False,2013-06,False
46035,19504,SD,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
46037,5710,SD,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
46039,4364,SD,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
46041,5301,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46043,3002,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46045,4071,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46047,7094,SD,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
46049,2364,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46051,7356,SD,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
46053,4271,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46055,1937,SD,9,2012-06,False,2012-06,False,2013-06,False,2012-06,False,2012-06,False,2013-06,False
46057,5903,SD,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
46059,3431,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46061,3331,SD,9,2012-06,False,2012-12,False,2013-06,False,2012-06,False,2012-12,False,2013-06,False
46063,1255,SD,9,2013-06,False,2013-12,False,2014-06,False,2013-06,False,2013-12,False,2014-06,False
46065,17022,SD,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
46067,7343,SD,9,2012-12,False,2013-06,False,2013-06,False,2012-12,False,2013-06,False,2013-06,False
46069,1420,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46071,3031,SD,9,2012-06,False,2013-06,False,2013-12,False,2012-06,False,2013-06,False,2013-12,False
46073,2071,SD,9,2012-12,False,2013-06,False,2013-06,False,2012-12,False,2013-06,False,2013-06,False
46075,1006,SD,9,2012-06,False,2012-06,False,2012-12,False,2012-06,False,2012-06,False,2012-12,False
46077,5148,SD,9,2012-06,False,2012-12,False,2013-06,False,2012-06,False,2012-12,False,2013-06,False
46079,11200,SD,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
46081,24097,SD,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
46083,44828,SD,9,2011-06,False,2011-06,False,2011-06,False,2011-12,False,2011-12,False,2011-12,False
46085,3755,SD,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
46087,5618,SD,9,2012-06,False,2013-06,False,2013-06,False,2012-06,False,2013-06,False,2013-06,False
46089,2459,SD,9,2013-06,False,2013-06,False,2013-12,False,2013-06,False,2013-06,False,2013-12,False
46091,4656,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46093,25434,SD,9,2011-12,False,2012-06,False,2012-06,False,2011-12,False,2012-06,False,2012-06,False
46095,2048,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46097,2389,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46099,169468,SD,9,2011-06,False,2011-06,False,2011-06,False,2011-12,False,2011-12,False,2011-12,False
46101,6486,SD,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
46103,100948,SD,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
46105,2982,SD,9,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False
46107,2329,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46109,10149,SD,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
46111,2355,SD,9,2012-06,False,2012-12,False,2013-06,False,2012-06,False,2012-12,False,2013-06,False
46113,13586,SD,9,2013-12,False,,True,,True,2013-12,False,,True,,True
46115,6415,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46117,2966,SD,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
46119,1373,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46121,9612,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46123,5644,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46125,8347,SD,9,2011-06,False,2012-12,False,2012-12,False,2011-12,False,2012-12,False,2012-12,False
46127,14399,SD,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
46129,5438,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
46135,22438,SD,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
46137,2801,SD,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
47001,75129,TN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
47003,45058,TN,9,2010-12,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
47005,16489,TN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
47007,12876,TN,9,2012-12,False,2012-12,False,,True,2012-12,False,2012-12,False,,True
47009,123010,TN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
47011,98963,TN,9,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
47013,40716,TN,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
47015,13801,TN,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
47017,28522,TN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
47019,57424,TN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
47021,39105,TN,9,2010-12,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
47023,17131,TN,9,2012-12,False,2012-12,False,2013-06,False,2012-12,False,2012-12,False,2013-06,False
47025,32213,TN,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
47027,7861,TN,9,2013-06,False,2013-06,False,,True,2013-06,False,2013-06,False,,True
47029,35662,TN,9,2011-12,False,2011-12,False,2013-06,False,2011-12,False,2011-12,False,2013-06,False
47031,52796,TN,9,2010-12,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
47033,14586,TN,9,2012-06,False,2012-06,False,2012-12,False,2012-06,False,2012-06,False,2012-12,False
47035,56053,TN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
47037,626681,TN,9,2010-12,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
47039,11757,TN,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
47041,18723,TN,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
47043,49666,TN,9,2010-12,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
47045,38335,TN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
47047,38413,TN,9,2012-12,False,2012-12,False,2013-06,False,2012-12,False,2012-12,False,2013-06,False
47049,17959,TN,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
47051,41052,TN,9,2010-12,False,2010-12,False,2012-06,False,2011-06,False,2011-06,False,2012-06,False
47053,49683,TN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
47055,29485,TN,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
47057,22657,TN,9,2011-12,False,2011-12,False,2013-06,False,2011-12,False,2011-12,False,2013-06,False
47059,68831,TN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
47061,13703,TN,9,2012-06,False,2012-12,False,2012-12,False,2012-06,False,2012-12,False,2012-12,False
47063,62544,TN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
47065,336463,TN,9,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
47067,6819,TN,9,2013-06,False,2013-06,False,,True,2013-06,False,2013-06,False,,True
47069,27253,TN,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
47071,26026,TN,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
47073,56833,TN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
47075,18787,TN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
47077,27769,TN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
47079,32330,TN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
47081,24690,TN,9,2010-12,False,2012-06,False,2012-06,False,2011-06,False,2012-06,False,2012-06,False
47083,8426,TN,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
47085,18538,TN,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
47087,11638,TN,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
47089,51407,TN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
47091,18244,TN,9,2013-06,False,2013-06,False,2013-12,False,2013-06,False,2013-06,False,2013-12,False
47093,432226,TN,9,2010-12,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
47095,7832,TN,9,2012-12,False,2013-06,False,2013-06,False,2012-12,False,2013-06,False,2013-06,False
47097,27815,TN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
47099,41869,TN,9,2012-06,False,2012-06,False,2012-12,False,2012-06,False,2012-06,False,2012-12,False
47101,12161,TN,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
47103,33361,TN,9,2011-06,False,2011-12,False,2013-06,False,2011-06,False,2011-12,False,2013-06,False
47105,48556,TN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
47107,52266,TN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
47109,26075,TN,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
47111,22248,TN,9,2012-06,False,2013-06,False,2013-06,False,2012-06,False,2013-06,False,2013-06,False
47113,98294,TN,9,2011-12,False,2011-12,False,2012-06,False,2011-12,False,2011-12,False,2012-06,False
47115,28237,TN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
47117,30617,TN,9,2010-12,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
47119,80956,TN,9,2010-12,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
47121,11753,TN,9,2011-12,False,2012-12,False,2012-12,False,2011-12,False,2012-12,False,2012-12,False
47123,44519,TN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
47125,172331,TN,9,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
47127,6362,TN,9,2010-12,False,2011-12,False,2012-06,False,2011-06,False,2011-12,False,2012-06,False
47129,21987,TN,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
47131,31807,TN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
47133,22083,TN,9,2012-06,False,2012-06,False,2012-12,False,2012-06,False,2012-06,False,2012-12,False
47135,7915,TN,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
47137,5077,TN,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
47139,16825,TN,9,2011-12,False,2012-06,False,2013-06,False,2011-12,False,2012-06,False,2013-06,False
47141,72321,TN,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
47143,31809,TN,9,2011-12,False,2011-12,False,2012-12,False,2011-12,False,2011-12,False,2012-12,False
47145,54181,TN,9,2011-12,False,2012-12,False,2012-12,False,2011-12,False,2012-12,False,2012-12,False
47147,66283,TN,9,2010-12,False,2010-12,False,2012-06,False,2011-06,False,2011-06,False,2012-06,False
47149,262604,TN,9,2010-12,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
47151,22228,TN,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
47153,14112,TN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
47155,89889,TN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
47157,927644,TN,9,2010-06,False,2010-06,False,2010-06,False,2011-06,False,2011-06,False,2011-12,False
47159,19166,TN,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
47161,13324,TN,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
47163,156823,TN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
47165,160645,TN,9,2010-12,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
47167,61081,TN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
47169,7870,TN,9,2010-12,False,2010-12,False,2012-06,False,2011-06,False,2011-06,False,2012-06,False
47171,18313,TN,9,2011-12,False,2013-06,False,2013-06,False,2011-12,False,2013-06,False,2013-06,False
47173,19109,TN,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
